respondent_id,h1n1_vaccine,seasonal_vaccine
34725,0.30711788,0.7866235
34726,0.16337454,0.29025018
34727,0.14745903,0.80375797
34728,0.14111637,0.5714099
34729,0.44419435,0.7458506
34730,0.1536585,0.19780512
34731,0.15096234,0.21296631
34732,0.15604565,0.3218367
34733,0.27408054,0.77691895
34734,0.24530604,0.61551297
34735,0.19728088,0.6983649
34736,0.109590694,0.8270709
34737,0.15381378,0.40201604
34738,0.09366319,0.14247046
34739,0.08468324,0.11147439
34740,0.13327932,0.4581644
34741,0.11809742,0.355867
34742,0.22993657,0.562022
34743,0.16528079,0.3337022
34744,0.16664405,0.35733953
34745,0.1180903,0.3726006
34746,0.14179301,0.3265307
34747,0.19319993,0.31923983
34748,0.39748374,0.70600754
34749,0.1436828,0.23049113
34750,0.20444652,0.5935143
34751,0.3233593,0.6763766
34752,0.30345154,0.74415815
34753,0.2815658,0.799773
34754,0.09622799,0.24791019
34755,0.32637244,0.80839396
34756,0.32724527,0.5150929
34757,0.20553562,0.5147039
34758,0.16902718,0.46850237
34759,0.17766285,0.36580542
34760,0.38326108,0.5855928
34761,0.09045786,0.1568634
34762,0.31393287,0.76567864
34763,0.2990748,0.5879497
34764,0.07104829,0.1729209
34765,0.20938206,0.45121264
34766,0.35205698,0.85640395
34767,0.19695213,0.4936181
34768,0.37743142,0.66047937
34769,0.24709716,0.55312073
34770,0.14764407,0.492833
34771,0.23894532,0.77074206
34772,0.31124762,0.52218014
34773,0.2461609,0.6761806
34774,0.3035793,0.69066536
34775,0.15410939,0.30893716
34776,0.2310727,0.24938099
34777,0.09899124,0.232904
34778,0.3044808,0.6366368
34779,0.2015546,0.38138515
34780,0.19798204,0.2667428
34781,0.26513344,0.8023065
34782,0.11081281,0.0684673
34783,0.15367131,0.5127139
34784,0.16404359,0.28174818
34785,0.17917363,0.34672266
34786,0.5006292,0.67711115
34787,0.11726191,0.47576845
34788,0.292581,0.83514124
34789,0.11337476,0.61341524
34790,0.4159222,0.6350675
34791,0.1200983,0.24956103
34792,0.19550167,0.28356192
34793,0.43050867,0.607081
34794,0.124376886,0.3805311
34795,0.17904757,0.3860047
34796,0.2200798,0.7862756
34797,0.16120824,0.3298478
34798,0.34711525,0.83004874
34799,0.1793964,0.27362797
34800,0.13032301,0.45681426
34801,0.23117468,0.43727285
34802,0.23142211,0.3125216
34803,0.27509463,0.67549103
34804,0.31046522,0.7050313
34805,0.1940292,0.40060693
34806,0.27099574,0.6325448
34807,0.25771397,0.6441117
34808,0.27715474,0.4179889
34809,0.25356284,0.34312093
34810,0.38627604,0.60244286
34811,0.13162865,0.6108571
34812,0.21164666,0.44724888
34813,0.09296114,0.2618313
34814,0.11751027,0.41706508
34815,0.2808496,0.49158117
34816,0.16691896,0.2800177
34817,0.089417614,0.15116587
34818,0.18318667,0.52329594
34819,0.11146177,0.2637132
34820,0.170955,0.26084504
34821,0.0576838,0.16991119
34822,0.15721983,0.38937747
34823,0.19550535,0.28067935
34824,0.1857595,0.29866213
34825,0.16367076,0.33008394
34826,0.13597132,0.24562441
34827,0.22329766,0.64736503
34828,0.09869233,0.17187701
34829,0.34775817,0.68539625
34830,0.3588364,0.6625679
34831,0.19882476,0.5189499
34832,0.18368603,0.5075305
34833,0.15325443,0.22400533
34834,0.19316797,0.3437845
34835,0.15665607,0.5637748
34836,0.15384401,0.65447754
34837,0.20990452,0.43120843
34838,0.08902392,0.15540141
34839,0.16970195,0.4118358
34840,0.16632113,0.5919228
34841,0.17764722,0.2745716
34842,0.053854723,0.122348785
34843,0.18293922,0.3643226
34844,0.31561542,0.77295756
34845,0.15264605,0.34295645
34846,0.17040604,0.49518436
34847,0.37492847,0.82200944
34848,0.10094302,0.3098095
34849,0.31064427,0.8610772
34850,0.3206907,0.36802015
34851,0.13806365,0.4457296
34852,0.17402185,0.5252404
34853,0.18633036,0.3732606
34854,0.16564372,0.463885
34855,0.23343943,0.5570844
34856,0.30410102,0.6342093
34857,0.07026783,0.085625164
34858,0.18851928,0.38791788
34859,0.16286342,0.44418103
34860,0.40262458,0.6716995
34861,0.13155505,0.49048603
34862,0.1720145,0.16969764
34863,0.10411568,0.13498905
34864,0.5162418,0.8058945
34865,0.33022752,0.69257677
34866,0.5551664,0.85715264
34867,0.15283942,0.1805414
34868,0.3737559,0.60993916
34869,0.24255154,0.5419732
34870,0.07180994,0.2789822
34871,0.059035577,0.21174583
34872,0.35560697,0.71914214
34873,0.1870627,0.26897213
34874,0.25968134,0.52661693
34875,0.29064637,0.62744796
34876,0.3486285,0.6968312
34877,0.21182875,0.5907599
34878,0.21849537,0.76445913
34879,0.13901104,0.31058967
34880,0.21369061,0.36581308
34881,0.3719579,0.786324
34882,0.12145062,0.19588353
34883,0.16658081,0.39109087
34884,0.19762579,0.41336146
34885,0.48301408,0.8106369
34886,0.29397863,0.7127031
34887,0.1526594,0.20804831
34888,0.33417743,0.8045689
34889,0.24000865,0.16635132
34890,0.085822515,0.12206609
34891,0.12303851,0.123712756
34892,0.59368443,0.8756959
34893,0.1980196,0.33165568
34894,0.08975435,0.1696553
34895,0.45850033,0.8037647
34896,0.12840553,0.54137015
34897,0.51112735,0.79661477
34898,0.18027343,0.6846371
34899,0.38628066,0.8173259
34900,0.21397448,0.32825425
34901,0.14685832,0.22755963
34902,0.11818832,0.27371937
34903,0.17006536,0.31235012
34904,0.16852166,0.27051088
34905,0.1706445,0.32514203
34906,0.19751632,0.5141045
34907,0.12258538,0.30415398
34908,0.15538275,0.30033892
34909,0.17733626,0.32667303
34910,0.37520218,0.7089968
34911,0.49049982,0.4774021
34912,0.1694919,0.22095187
34913,0.18743552,0.30096075
34914,0.19197579,0.6919804
34915,0.15068099,0.25762552
34916,0.22781543,0.64464426
34917,0.36573166,0.83813125
34918,0.24065115,0.5753344
34919,0.33656374,0.53003496
34920,0.50640494,0.83793414
34921,0.29556212,0.7315069
34922,0.13968597,0.27813524
34923,0.18518317,0.5074979
34924,0.26106548,0.5588005
34925,0.06907982,0.12751234
34926,0.19580124,0.4871044
34927,0.24693222,0.7156832
34928,0.2187988,0.58712727
34929,0.1747329,0.4921798
34930,0.23628044,0.656483
34931,0.13184807,0.45778322
34932,0.15253247,0.5569399
34933,0.23869395,0.4677389
34934,0.109416954,0.1835671
34935,0.21535784,0.62965626
34936,0.2140389,0.5692018
34937,0.12768075,0.19152123
34938,0.33758396,0.8493887
34939,0.18846257,0.38713822
34940,0.33889407,0.8127105
34941,0.10227553,0.12594762
34942,0.36617294,0.6213567
34943,0.1461904,0.51026404
34944,0.18132828,0.21139416
34945,0.21734077,0.34986863
34946,0.27374014,0.3948067
34947,0.14336619,0.3043552
34948,0.21729632,0.19099703
34949,0.16313009,0.3228983
34950,0.13550246,0.31551793
34951,0.20113857,0.5388553
34952,0.2801364,0.83072835
34953,0.27427566,0.5614517
34954,0.40660572,0.92267084
34955,0.12702039,0.25857276
34956,0.48272204,0.72820365
34957,0.29958138,0.5676112
34958,0.20619953,0.65161633
34959,0.16191967,0.25878742
34960,0.18677858,0.6490496
34961,0.19730511,0.7048673
34962,0.40915394,0.76540494
34963,0.16944224,0.7511308
34964,0.121068746,0.23421638
34965,0.15156895,0.27902898
34966,0.16251649,0.27903467
34967,0.23182249,0.25240806
34968,0.20814642,0.3821635
34969,0.15902318,0.4511777
34970,0.15875886,0.39921913
34971,0.22075331,0.49646288
34972,0.18826412,0.45143208
34973,0.25549832,0.26843038
34974,0.32579747,0.6865939
34975,0.14301735,0.123651035
34976,0.0970001,0.31026557
34977,0.21074003,0.45360705
34978,0.18521728,0.53403884
34979,0.1586692,0.24901837
34980,0.4929144,0.77683395
34981,0.15636031,0.65442413
34982,0.4524347,0.73892784
34983,0.15818244,0.25027952
34984,0.31684473,0.6542463
34985,0.2458967,0.64292014
34986,0.31323862,0.3728128
34987,0.08069949,0.15438242
34988,0.18324766,0.45946044
34989,0.15968683,0.32120794
34990,0.16197395,0.6347294
34991,0.3345768,0.535267
34992,0.20973504,0.86961186
34993,0.24085735,0.6334205
34994,0.3345468,0.7729348
34995,0.18984604,0.66241413
34996,0.48327854,0.85818404
34997,0.27576518,0.39006948
34998,0.3283441,0.45073262
34999,0.20740648,0.5741695
35000,0.11044867,0.52525866
35001,0.13049491,0.39940906
35002,0.18192272,0.6206019
35003,0.25265324,0.5772632
35004,0.15594412,0.24478632
35005,0.15723078,0.3995988
35006,0.22640912,0.5593228
35007,0.12024001,0.34815887
35008,0.18529886,0.4270942
35009,0.19529264,0.6654242
35010,0.19674134,0.38805065
35011,0.22378705,0.44407406
35012,0.36268356,0.7325722
35013,0.12556443,0.43667233
35014,0.15691033,0.24653776
35015,0.22701134,0.39494497
35016,0.12063077,0.28846994
35017,0.47364265,0.799246
35018,0.103044264,0.1650475
35019,0.16919835,0.6510083
35020,0.45550787,0.81813776
35021,0.16984741,0.30651242
35022,0.09414786,0.28950354
35023,0.20609035,0.3288396
35024,0.2584889,0.30916762
35025,0.13303867,0.25895587
35026,0.15289104,0.27167273
35027,0.20403206,0.5123049
35028,0.3303532,0.7693051
35029,0.33655724,0.7037301
35030,0.26619363,0.55489224
35031,0.16113417,0.3096951
35032,0.2079709,0.48184592
35033,0.288562,0.6041915
35034,0.11668594,0.3230831
35035,0.18444934,0.6543149
35036,0.19390914,0.42227337
35037,0.16083951,0.5045515
35038,0.21007848,0.27901396
35039,0.38159078,0.7188354
35040,0.15044409,0.14189105
35041,0.17599994,0.3198609
35042,0.14775307,0.3359126
35043,0.19987741,0.44316486
35044,0.12205249,0.25137672
35045,0.08587921,0.12389212
35046,0.38451096,0.5216752
35047,0.37599966,0.50879836
35048,0.18883839,0.48301667
35049,0.19609481,0.54329216
35050,0.12921487,0.17777793
35051,0.18817292,0.4308858
35052,0.1457411,0.32371286
35053,0.20034094,0.7810368
35054,0.15541998,0.2827265
35055,0.25206947,0.47034284
35056,0.15050636,0.19358575
35057,0.11499891,0.21017578
35058,0.3339654,0.40773955
35059,0.16096863,0.17855696
35060,0.14806478,0.22181785
35061,0.18340705,0.2942675
35062,0.26789373,0.71642977
35063,0.1259747,0.17530422
35064,0.17627223,0.33137006
35065,0.3806968,0.75671256
35066,0.18549621,0.44502863
35067,0.107685655,0.19418405
35068,0.22279513,0.50104976
35069,0.15961315,0.33343554
35070,0.3258672,0.58536375
35071,0.25306562,0.42857942
35072,0.28531045,0.6647651
35073,0.24498235,0.3547645
35074,0.28583446,0.35837063
35075,0.2069673,0.4127591
35076,0.19850577,0.4185307
35077,0.083224535,0.15162697
35078,0.24788344,0.45376244
35079,0.43777254,0.773951
35080,0.17440128,0.5728838
35081,0.17613886,0.405788
35082,0.06864529,0.15523185
35083,0.18937586,0.3063404
35084,0.33542728,0.7674292
35085,0.16531792,0.72595584
35086,0.17256683,0.26624835
35087,0.15654941,0.63348943
35088,0.3104302,0.84165424
35089,0.1526062,0.22185303
35090,0.29918092,0.78057086
35091,0.14058673,0.14725438
35092,0.18485215,0.555641
35093,0.09934693,0.19130015
35094,0.2206588,0.49065086
35095,0.26571107,0.5007066
35096,0.14856367,0.7335443
35097,0.33075845,0.82932967
35098,0.23760092,0.6122416
35099,0.14206243,0.25236684
35100,0.23647378,0.79329437
35101,0.19779699,0.5728988
35102,0.14081244,0.2970699
35103,0.12994017,0.18167713
35104,0.218245,0.79289323
35105,0.19171785,0.40319526
35106,0.13227709,0.4670751
35107,0.15430196,0.5253671
35108,0.17695026,0.41945288
35109,0.27898186,0.30929947
35110,0.24949674,0.35034132
35111,0.28830034,0.83130527
35112,0.21879703,0.6984674
35113,0.17108431,0.37291357
35114,0.54294634,0.9067751
35115,0.26924795,0.7569266
35116,0.07844803,0.14154589
35117,0.14119959,0.26446834
35118,0.26856872,0.7452798
35119,0.100830585,0.3309386
35120,0.1291828,0.18359454
35121,0.33084136,0.68684185
35122,0.10557985,0.12621443
35123,0.273766,0.5567978
35124,0.23007704,0.59749776
35125,0.17912011,0.53388846
35126,0.17897205,0.3787616
35127,0.11217282,0.3411733
35128,0.19034214,0.64728
35129,0.22420071,0.582778
35130,0.15842232,0.25638252
35131,0.09905679,0.3730169
35132,0.33219573,0.77032965
35133,0.18999991,0.19422415
35134,0.22354952,0.5804366
35135,0.23849247,0.27749053
35136,0.30745974,0.7541754
35137,0.42480072,0.6749194
35138,0.13299665,0.20187871
35139,0.17410791,0.50477815
35140,0.184794,0.5291226
35141,0.14581405,0.6308383
35142,0.116184436,0.36112738
35143,0.15617953,0.25942945
35144,0.1854215,0.33153298
35145,0.18094166,0.67587364
35146,0.20143008,0.5127387
35147,0.08451268,0.1743815
35148,0.14127582,0.24802972
35149,0.1860787,0.47384274
35150,0.21665189,0.46296903
35151,0.25014424,0.74257696
35152,0.14032124,0.26065263
35153,0.14004996,0.45684025
35154,0.32183534,0.7036171
35155,0.116346076,0.7108072
35156,0.25479808,0.21661703
35157,0.21791352,0.47574422
35158,0.16927992,0.19733946
35159,0.14040168,0.29325947
35160,0.20803922,0.84000087
35161,0.07421286,0.14733392
35162,0.30607176,0.64554524
35163,0.19717644,0.515809
35164,0.24348454,0.3287731
35165,0.27095962,0.47521523
35166,0.13965407,0.2148302
35167,0.13110243,0.2834316
35168,0.20782034,0.28967446
35169,0.12029082,0.2065777
35170,0.22517489,0.51635665
35171,0.47191584,0.60264355
35172,0.18612662,0.49618518
35173,0.18582492,0.6834844
35174,0.12074045,0.34066665
35175,0.15402018,0.44931355
35176,0.19858764,0.5933319
35177,0.15205708,0.22826378
35178,0.16525425,0.25029373
35179,0.31916243,0.69109225
35180,0.21970019,0.75141925
35181,0.086292826,0.40258554
35182,0.12624711,0.19503856
35183,0.35384813,0.64942116
35184,0.083022006,0.1872321
35185,0.1749092,0.28221545
35186,0.27454093,0.83219415
35187,0.30428123,0.6524754
35188,0.44494373,0.64508396
35189,0.3302249,0.52843946
35190,0.1684367,0.2959489
35191,0.14335422,0.19774288
35192,0.17147236,0.45768857
35193,0.19702184,0.29039523
35194,0.09784825,0.12560277
35195,0.19840392,0.3140401
35196,0.2790573,0.53572893
35197,0.22129864,0.61930925
35198,0.2009726,0.5216974
35199,0.18156187,0.29689077
35200,0.26047784,0.80417657
35201,0.14415804,0.2785069
35202,0.13941176,0.7604539
35203,0.16170101,0.80104053
35204,0.24699621,0.5571016
35205,0.33121002,0.35214895
35206,0.29427347,0.6580285
35207,0.37968588,0.65981394
35208,0.19956289,0.21435331
35209,0.16340955,0.46189243
35210,0.2587972,0.7181473
35211,0.23583183,0.5557899
35212,0.33563495,0.5821026
35213,0.117334954,0.2615039
35214,0.15246719,0.27378258
35215,0.13602158,0.1990191
35216,0.12778,0.54877603
35217,0.19463672,0.5562788
35218,0.16296305,0.36510405
35219,0.18138225,0.46291244
35220,0.09102782,0.22066987
35221,0.17331001,0.51243645
35222,0.14641868,0.23899871
35223,0.41645318,0.8933716
35224,0.09445559,0.21272904
35225,0.4748147,0.7796831
35226,0.14833885,0.29104003
35227,0.1871988,0.48534173
35228,0.16292219,0.25109354
35229,0.27512777,0.54954016
35230,0.1556547,0.2622455
35231,0.28523743,0.51889724
35232,0.21307677,0.3913872
35233,0.21966389,0.4821752
35234,0.14883211,0.15088198
35235,0.18027885,0.36285058
35236,0.07793533,0.083726175
35237,0.09513231,0.29060212
35238,0.15380096,0.6556798
35239,0.08863536,0.38387418
35240,0.21204127,0.8262341
35241,0.05118554,0.087950006
35242,0.1280358,0.25254068
35243,0.28708452,0.73465496
35244,0.2170955,0.36605227
35245,0.25310674,0.64327675
35246,0.16676387,0.38830718
35247,0.17668676,0.39895248
35248,0.360281,0.557663
35249,0.1827462,0.5092023
35250,0.19199213,0.35524198
35251,0.13452414,0.32856315
35252,0.12206435,0.2865337
35253,0.40367916,0.5900016
35254,0.19155262,0.51378685
35255,0.12833174,0.35786748
35256,0.16062109,0.414709
35257,0.2792489,0.26806653
35258,0.15016943,0.23306449
35259,0.29539952,0.6237559
35260,0.471382,0.7617878
35261,0.18501508,0.38024813
35262,0.28882334,0.47898442
35263,0.109656446,0.11492357
35264,0.1879024,0.41899472
35265,0.1899418,0.57177275
35266,0.49093133,0.80282307
35267,0.24400288,0.69714546
35268,0.2583659,0.32101992
35269,0.10530202,0.06833251
35270,0.3652499,0.42504603
35271,0.14765877,0.55814207
35272,0.41652694,0.75339806
35273,0.17443442,0.38151246
35274,0.25015125,0.39095026
35275,0.15187287,0.3556087
35276,0.33118418,0.5838881
35277,0.27792567,0.8110651
35278,0.12583153,0.238726
35279,0.28083086,0.58147717
35280,0.15909617,0.62323976
35281,0.1502637,0.23971914
35282,0.15212174,0.3288052
35283,0.23307511,0.3932256
35284,0.36598155,0.33594728
35285,0.13597092,0.33370173
35286,0.33745512,0.6180076
35287,0.21244667,0.47718963
35288,0.2402662,0.78573596
35289,0.13761869,0.20037837
35290,0.1608679,0.24449724
35291,0.17869869,0.63179094
35292,0.1367809,0.40606752
35293,0.051450115,0.06249986
35294,0.22158898,0.4121477
35295,0.17014624,0.33562374
35296,0.16055499,0.29508996
35297,0.14483444,0.26451156
35298,0.22521472,0.38229978
35299,0.16237845,0.3437362
35300,0.12071158,0.38747686
35301,0.17825843,0.3245675
35302,0.16384886,0.45439646
35303,0.17193638,0.3822907
35304,0.32535312,0.797833
35305,0.15995575,0.294743
35306,0.0892411,0.11508295
35307,0.25422654,0.50177497
35308,0.16355056,0.5703843
35309,0.39455798,0.43038672
35310,0.08524021,0.5876608
35311,0.13949901,0.3445914
35312,0.16029081,0.3281466
35313,0.31687203,0.8445815
35314,0.21214898,0.35140014
35315,0.13234822,0.28724983
35316,0.2526567,0.5107399
35317,0.16640185,0.3494221
35318,0.18708915,0.3484015
35319,0.49217716,0.76877445
35320,0.19452578,0.6156879
35321,0.09704109,0.08289216
35322,0.14272812,0.271776
35323,0.12089012,0.30563578
35324,0.4702673,0.86303264
35325,0.24351938,0.49302754
35326,0.54209816,0.81172246
35327,0.28581828,0.7109894
35328,0.24020728,0.37195536
35329,0.18418501,0.54627365
35330,0.19432436,0.43894303
35331,0.13806978,0.16608022
35332,0.22196446,0.43773565
35333,0.32420555,0.6529061
35334,0.13094932,0.2016537
35335,0.12021074,0.43288362
35336,0.24814308,0.39558235
35337,0.27189866,0.47539216
35338,0.3983165,0.7591146
35339,0.121795446,0.11562363
35340,0.29045954,0.67632073
35341,0.15072517,0.25192815
35342,0.22906896,0.46856216
35343,0.14894953,0.36239636
35344,0.2015228,0.610483
35345,0.093238965,0.15657793
35346,0.19580464,0.4859083
35347,0.24408825,0.65841925
35348,0.06422592,0.3462289
35349,0.29083443,0.40838465
35350,0.24815647,0.5074983
35351,0.11452353,0.62334526
35352,0.1092977,0.57596093
35353,0.12217771,0.09564949
35354,0.23726332,0.77414393
35355,0.14541216,0.17971402
35356,0.12804697,0.31757772
35357,0.11053731,0.57257944
35358,0.29177153,0.48581675
35359,0.41494375,0.67319524
35360,0.23001097,0.45066044
35361,0.2313034,0.25822604
35362,0.28355652,0.37693036
35363,0.38117453,0.6332702
35364,0.21122615,0.56745666
35365,0.21328935,0.70455
35366,0.1541908,0.2240054
35367,0.16429439,0.35052526
35368,0.16227075,0.37533185
35369,0.18257537,0.6146579
35370,0.3311855,0.8135243
35371,0.20374177,0.29197437
35372,0.14941344,0.22612865
35373,0.22551303,0.46940887
35374,0.11074797,0.354612
35375,0.19236071,0.7089511
35376,0.15450235,0.5162906
35377,0.29289848,0.5520862
35378,0.2979944,0.49683937
35379,0.23166235,0.7845155
35380,0.30864418,0.7316946
35381,0.2528791,0.46564686
35382,0.23595643,0.60454893
35383,0.16447173,0.23636617
35384,0.1798254,0.34014043
35385,0.18019474,0.47723848
35386,0.12187263,0.55109173
35387,0.15025431,0.260331
35388,0.20604022,0.25610456
35389,0.15931626,0.28390843
35390,0.122104935,0.3028099
35391,0.110229746,0.12327221
35392,0.12855908,0.34716865
35393,0.2139128,0.23292337
35394,0.64976555,0.8865455
35395,0.23439033,0.4205251
35396,0.14971288,0.35620275
35397,0.14182635,0.29098716
35398,0.16345876,0.39759547
35399,0.19190213,0.7198615
35400,0.2758191,0.87834555
35401,0.2919472,0.69030714
35402,0.22382638,0.55424815
35403,0.20313598,0.49192384
35404,0.22951306,0.35457566
35405,0.14375924,0.3456634
35406,0.14995064,0.29871902
35407,0.25035495,0.6229053
35408,0.1521397,0.4130639
35409,0.42156473,0.87059796
35410,0.40379804,0.67883945
35411,0.18367426,0.4732309
35412,0.19132951,0.72816676
35413,0.1482998,0.20637703
35414,0.17078075,0.40045214
35415,0.11366159,0.57251805
35416,0.15852247,0.38342947
35417,0.09907677,0.24278538
35418,0.23601706,0.49640688
35419,0.16715811,0.51384336
35420,0.10013099,0.100306034
35421,0.079116724,0.09535947
35422,0.22699913,0.7677921
35423,0.2072286,0.29749382
35424,0.1298211,0.24591994
35425,0.14274003,0.17802556
35426,0.09097591,0.47690046
35427,0.16011459,0.32323337
35428,0.13291666,0.15800126
35429,0.15831845,0.7216088
35430,0.24954198,0.37471786
